"Year","Visit_date","District","School","Long","Lat","Test","Age","Num_sampled_Sh","Num_pos_Sh","Shprev","Num_sampled_Sman","Num_pos_Sman","Smanprev","Num_sampled_anySCH","Num_pos_anySCH","anySCHprev","Num_sampled_Asc","Num_pos_Asc","Ascprev","Num_sampled_Hkw","Num_pos_Hkw","Hkwprev","Num_sampled_Tri","Num_pos_Tri","Triprev","Num_sampled_anySTH","Num_pos_anySTH","anySTHprev"
2012,NA,"LILONG","MWATIBU",33.91158,-14.079365,"KK/UF","1015",30,1,0.0333333333333333,30,11,0.366666666666667,30,11,0.366666666666667,30,1,0.0333333333333333,30,1,0.0333333333333333,30,1,0.0333333333333333,30,1,0.0333333333333333
2012,NA,"LILONG","MWENDA PRIMARY",33.79213,-14.12576,"KK/UF","1014",30,11,0.366666666666667,30,0,0,30,11,0.366666666666667,30,0,0,30,0,0,30,0,0,30,0,0
2012,NA,"LILONG","NAMBETA P/S",33.828225,-130.997525,"KK/UF","1013",30,1,0.0333333333333333,29,3,NA,30,3,0.1,28,0,NA,29,1,NA,28,0,NA,30,1,0.0333333333333333
2012,NA,"LILONG","NASALA PRIMARY",33.66479,-14.06049,"KK/UF","1013",30,3,0.1,30,0,0,30,3,0.1,30,0,0,30,0,0,30,0,0,30,0,0
2012,NA,"LILONG","NGULUWE",33.707235,-14.00524,"KK/UF","1114",30,4,0.133333333333333,30,0,0,30,4,0.133333333333333,30,0,0,30,2,0.0666666666666667,30,0,0,30,2,0.0666666666666667
2012,NA,"LILONG","NGWENYA LEA SCHOOL",33.80223,-14.023365,"KK/UF","1014",30,2,0.0666666666666667,30,4,0.133333333333333,30,5,0.166666666666667,30,0,0,30,0,0,30,0,0,30,0,0
2012,NA,"LILONG","NKHOMA CCAP PRIMARY",34.106245,-14.0421,"KK/UF","1014",30,3,0.1,30,0,0,30,3,0.1,30,2,0.0666666666666667,30,0,0,30,0,0,30,2,0.0666666666666667
2012,NA,"LILONG","NKHUKINA PRIMARY",33.786615,-14.08963,"KK/UF","1114",30,3,0.1,30,0,0,30,3,0.1,30,0,0,30,0,0,30,0,0,30,0,0
2012,NA,"LILONG","Nyama F.P School",33.92537,-14.05692,"KK/UF","1115",30,2,0.0666666666666667,30,18,0.6,30,19,0.633333333333333,30,0,0,30,0,0,30,2,0.0666666666666667,30,2,0.0666666666666667
2012,NA,"LILONG","SHIRE URBAN",33.74387,-13.92437,"KK/UF","1011",30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0
2012,NA,"LILONG","SIMALAMBO PRIMARY",33.64611,-14.227135,"KK/UF","1115",30,0,0,30,0,0,30,0,0,30,2,0.0666666666666667,30,0,0,30,0,0,30,2,0.0666666666666667
2012,NA,"LILONG","SOS PRIMARY SCHOOL",33.79346,-14.018825,"KK/UF","1014",26,2,0.0769230769230769,26,0,0,26,2,0.0769230769230769,26,0,0,26,0,0,26,0,0,26,0,0
2012,NA,"LILONG","TSABANGO 1",33.8209,-14.01674,"KK/UF","0915",30,2,0.0666666666666667,30,5,0.166666666666667,30,6,0.2,30,0,0,30,2,0.0666666666666667,30,0,0,30,2,0.0666666666666667
2012,NA,"LILONG","TSINKHA J.P SCHOOL",34.031245,-13.973365,"KK/UF","1015",30,0,0,30,25,0.833333333333333,30,25,0.833333333333333,30,0,0,30,0,0,30,0,0,30,0,0
2012,NA,"MWANZA","CHIULI",34.694965,-15.387355,"KK/UF","1114",30,14,0.466666666666667,30,2,0.0666666666666667,30,15,0.5,30,0,0,30,0,0,30,0,0,30,0,0
2012,NA,"MWANZA","KANJEZA PRIMARY SCHOOL",34.49885,-15.539505,"KK/UF","1114",30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0
2012,NA,"MWANZA","KHOLOMBIDZO",34.90267,-15.37866,"KK/UF","1014",30,5,0.166666666666667,30,0,0,30,5,0.166666666666667,30,0,0,30,0,0,30,0,0,30,0,0
2012,NA,"MWANZA","MAKALI PRIMARY SCHOOL",34.65548,-25.09026,"KK/UF","1014",30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0
2012,NA,"MWANZA","MALIZAKAMBA",34.81991,-15.45868,"KK/UF","1015",30,8,0.266666666666667,30,1,0.0333333333333333,30,8,0.266666666666667,30,0,0,30,2,0.0666666666666667,30,0,0,30,2,0.0666666666666667
2012,NA,"MWANZA","Mchenga Primary School",34.630195,-15.25627,"KK/UF","1014",30,2,0.0666666666666667,30,0,0,30,2,0.0666666666666667,30,0,0,30,0,0,30,0,0,30,0,0
2012,NA,"MWANZA","Muonekera Primary School",34.711195,-15.41485,"KK/UF","1014",30,11,0.366666666666667,30,0,0,30,11,0.366666666666667,30,0,0,30,0,0,30,0,0,30,0,0
2012,NA,"MWANZA","MWANZA",34.45953,-15.584295,"KK/UF","1114",30,2,0.0666666666666667,30,9,0.3,30,10,0.333333333333333,30,0,0,30,0,0,30,0,0,30,0,0
2012,NA,"MWANZA","Nsambe Primary School",34.612405,-15.258685,"KK/UF","1114",30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0
2012,NA,"MWANZA","NSAWEDZA",34.934595,-15.29206,"KK/UF","1014",30,2,0.0666666666666667,30,0,0,30,2,0.0666666666666667,30,0,0,30,0,0,30,0,0,30,0,0
2012,NA,"MWANZA","THAWALE",34.499895,-15.68364,"KK/UF","1014",30,16,0.533333333333333,30,0,0,30,16,0.533333333333333,30,0,0,30,0,0,30,0,0,30,0,0
2012,NA,"MWANZA","THETULA",34.46158,-24.9816,"KK/UF","1114",30,2,0.0666666666666667,30,0,0,30,2,0.0666666666666667,30,0,0,30,0,0,30,0,0,30,0,0
2012,NA,"MWANZA","TSUPE",34.39987,-15.726985,"KK/UF","1014",30,22,0.733333333333333,30,0,0,30,22,0.733333333333333,30,0,0,30,0,0,30,0,0,30,0,0
2012,NA,"MZIMBA","CHAMPHAMBA PRIMARY",33.679305,-11.510715,"KK/UF","1014",30,5,0.166666666666667,30,2,0.0666666666666667,30,6,0.2,30,2,0.0666666666666667,30,3,0.1,30,0,0,30,4,0.133333333333333
2012,NA,"MZIMBA","CHANKHANGA F.P.",33.792245,-11.23042,"KK/UF","1120",30,4,0.133333333333333,30,0,0,30,4,0.133333333333333,30,0,0,30,2,0.0666666666666667,30,0,0,30,2,0.0666666666666667
2012,NA,"MZIMBA","CHASAMBA",33.414,-11.204545,"KK/UF","1014",30,3,0.1,30,0,0,30,3,0.1,30,0,0,30,0,0,30,0,0,30,0,0
2012,NA,"MZIMBA","CHIPATA PRIMARY",33.573085,-12.298865,"KK/UF","1014",30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0
2012,NA,"MZIMBA","CHIZMYA PRIMARY",33.38006,-12.123915,"KK/UF","1014",28,2,0.0714285714285714,28,0,0,28,2,0.0714285714285714,28,2,0.0714285714285714,28,0,0,28,0,0,28,2,0.0714285714285714
2012,NA,"MZIMBA","EHLEKWENI F.P. SCHOOL",33.846705,-11.417445,"KK/UF","1015",30,17,0.566666666666667,30,1,0.0333333333333333,30,17,0.566666666666667,30,4,0.133333333333333,30,1,0.0333333333333333,30,1,0.0333333333333333,30,4,0.133333333333333
2012,NA,"MZIMBA","EMVUYENI PRIMARY SCHOOL",33.82517,-11.370505,"KK/UF","1014",30,2,0.0666666666666667,30,0,0,30,2,0.0666666666666667,30,0,0,30,2,0.0666666666666667,30,0,0,30,2,0.0666666666666667
2012,NA,"MZIMBA","ENUKWENI F.P.",33.88325,-11.18054,"KK/UF","1114",30,2,0.0666666666666667,30,0,0,30,2,0.0666666666666667,30,0,0,30,0,0,30,2,0.0666666666666667,30,2,0.0666666666666667
2012,NA,"MZIMBA","EZONDWENI PRIMARY",33.747805,-11.396075,"KK/UF","1014",30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0
2012,NA,"MZIMBA","HOLERA PRIMARY",33.875485,-11.16625,"KK/UF","1014",30,2,0.0666666666666667,30,0,0,30,2,0.0666666666666667,30,0,0,30,0,0,30,0,0,30,0,0
2012,NA,"MZIMBA","KAFULUFULU FULL PRIMARY",33.79681,-11.5152,"KK/UF","1015",30,3,0.1,30,2,0.0666666666666667,30,4,0.133333333333333,30,3,0.1,30,0,0,30,0,0,30,3,0.1
2012,NA,"MZIMBA","KALOWA PRIMARY",33.57636,-11.858875,"KK/UF","1214",30,6,0.2,30,0,0,30,6,0.2,30,2,0.0666666666666667,30,0,0,30,0,0,30,2,0.0666666666666667
2012,NA,"MZIMBA","KALWEYA PRIMARY",33.44624,-11.887235,"KK/UF","1015",30,6,0.2,30,0,0,30,6,0.2,30,0,0,30,0,0,30,0,0,30,0,0
2012,NA,"MZIMBA","KAMILAWANTHU F.P SCHOOL",33.64491,-12.60687,"KK/UF","1015",30,3,0.1,30,0,0,30,3,0.1,30,0,0,29,4,NA,30,0,0,30,4,0.133333333333333
2012,NA,"MZIMBA","KAMPONDO PRIMARY",33.468225,-11.24582,"KK/UF","1014",30,0,0,30,0,0,30,0,0,30,0,0,30,2,0.0666666666666667,30,0,0,30,2,0.0666666666666667
2012,NA,"MZIMBA","KAPONDELO F.P.",33.986745,-11.25665,"KK/UF","1015",30,5,0.166666666666667,30,0,0,30,5,0.166666666666667,30,0,0,30,4,0.133333333333333,30,0,0,30,4,0.133333333333333
2012,NA,"MZIMBA","KAVYEYO F.P.",33.454475,-12.132605,"KK/UF","1114",30,2,0.0666666666666667,27,0,NA,30,2,0.0666666666666667,27,0,NA,27,2,NA,27,0,NA,30,2,0.0666666666666667
2012,NA,"MZIMBA","KAZENGO F.P.",33.58443,-11.906085,"KK/UF","1014",30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0
2012,NA,"MZIMBA","KAZINGILIRA F P SCHOOL",33.649555,-12.283115,"KK/UF","1014",30,2,0.0666666666666667,30,1,0.0333333333333333,30,2,0.0666666666666667,30,1,0.0333333333333333,30,1,0.0333333333333333,30,0,0,30,1,0.0333333333333333
2012,NA,"MZIMBA","LUHOMERO",18.94563,-11.267375,"KK/UF","1115",30,2,0.0666666666666667,30,0,0,30,2,0.0666666666666667,30,0,0,30,0,0,30,0,0,30,0,0
2012,NA,"MZIMBA","LUMEMO F.P.",33.842675,-11.060535,"KK/UF","1015",30,2,0.0666666666666667,30,0,0,30,2,0.0666666666666667,30,0,0,30,2,0.0666666666666667,30,0,0,30,2,0.0666666666666667
2012,NA,"MZIMBA","MABIRI F.P SCHOOL",33.42865,-12.244905,"KK/UF","1014",30,2,0.0666666666666667,30,0,0,30,2,0.0666666666666667,30,0,0,30,0,0,30,0,0,30,0,0
2012,NA,"MZIMBA","MAKAZI F.P.",33.403395,-11.945185,"KK/UF","1115",30,3,0.1,27,0,NA,30,3,0.1,27,0,NA,27,0,NA,27,0,NA,30,0,0
2012,NA,"MZIMBA","MANYAMULA PRIMARY",33.44038,-11.938355,"KK/UF","1014",30,7,0.233333333333333,30,0,0,30,7,0.233333333333333,30,0,0,30,0,0,30,0,0,30,0,0
2012,NA,"MZIMBA","MATALA F.P SCHOOL",33.611045,-11.87988,"KK/UF","1119",30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0
2012,NA,"MZIMBA","MATIKIJA F.P.",33.39259,-12.16738,"KK/UF","1014",30,7,0.233333333333333,30,0,0,30,7,0.233333333333333,30,0,0,30,2,0.0666666666666667,30,0,0,30,2,0.0666666666666667
2012,NA,"MZIMBA","MAWOWO F.P.",33.401885,-11.98271,"KK/UF","1014",30,10,0.333333333333333,30,2,0.0666666666666667,30,10,0.333333333333333,30,0,0,30,4,0.133333333333333,30,0,0,30,4,0.133333333333333
2012,NA,"MZIMBA","MBANGWENI CCAP PRIMARY",33.477635,-12.138245,"KK/UF","1014",30,2,0.0666666666666667,30,0,0,30,2,0.0666666666666667,30,0,0,30,0,0,30,0,0,30,0,0
2012,NA,"MZIMBA","MGUNGULU PRIMARY",33.70478,-12.211315,"KK/UF","1014",30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0
2012,NA,"MZIMBA","MKAZIMASIKA F P SCHOOL",33.579715,-12.534485,"KK/UF","1014",30,14,0.466666666666667,30,0,0,30,14,0.466666666666667,30,0,0,30,0,0,30,0,0,30,0,0
2012,NA,"MZIMBA","MTENTHE PRIMARY",33.49013,-11.85799,"KK/UF","1214",30,4,0.133333333333333,30,0,0,30,4,0.133333333333333,30,0,0,30,4,0.133333333333333,30,0,0,30,4,0.133333333333333
2012,NA,"MZIMBA","MZALAGWE F.P. SCHOOL",33.56598,-11.58729,"KK/UF","1015",30,2,0.0666666666666667,30,0,0,30,2,0.0666666666666667,30,0,0,30,0,0,30,0,0,30,0,0
2012,NA,"MZIMBA","MZAMBAZI PRIMARY",33.449195,-11.42723,"KK/UF","1015",30,4,0.133333333333333,30,0,0,30,4,0.133333333333333,25,0,NA,30,0,0,30,0,0,30,0,0
2012,NA,"MZIMBA","MZIMBA L.E.A.",33.58941,-11.890485,"KK/UF","1013",30,2,0.0666666666666667,30,0,0,30,2,0.0666666666666667,30,0,0,30,0,0,30,0,0,30,0,0
2012,NA,"MZIMBA","NKHUTU F P SCHOOL",33.70876,-12.29724,"KK/UF","1016",30,4,0.133333333333333,30,4,0.133333333333333,30,6,0.2,30,2,0.0666666666666667,30,0,0,30,0,0,30,2,0.0666666666666667
2012,NA,"MZIMBA","SASA F.P SCHOOL",33.53759,-11.58452,"KK/UF","1115",30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0
2012,NA,"MZIMBA","ST. MICHAELS PRIMARY SCH",33.890835,-11.37312,"KK/UF","1014",30,4,0.133333333333333,30,2,0.0666666666666667,30,5,0.166666666666667,30,0,0,30,2,0.0666666666666667,30,0,0,30,2,0.0666666666666667
2012,NA,"MZIMBA","THOZA PRIMARY",33.52374,-12.08489,"KK/UF","1114",30,3,0.1,30,0,0,30,3,0.1,30,2,0.0666666666666667,30,0,0,30,0,0,30,2,0.0666666666666667
2012,NA,"MZIMBA","ZUKUMA F.P SCHOOL",33.620275,-11.55928,"KK/UF","1016",30,2,0.0666666666666667,30,0,0,30,2,0.0666666666666667,30,0,0,30,2,0.0666666666666667,30,0,0,30,2,0.0666666666666667
2012,NA,"MZUZU","AREA 1B F P SCHOOL",33.994915,-11.40484,"KK/UF","1014",30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0
2012,NA,"MZUZU","CHAMALAZA F.P. SCHOOL",34.0425,-11.3754,"KK/UF","1015",30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0
2012,NA,"MZUZU","CHIPUTULA FULL PRIMARY S",34.019225,-11.43676,"KK/UF","1015",30,0,0,30,0,0,30,0,0,30,2,0.0666666666666667,30,0,0,30,0,0,30,2,0.0666666666666667
2012,NA,"MZUZU","DOROBA PRIMARY",33.985545,-11.35899,"KK/UF","1014",30,2,0.0666666666666667,30,0,0,30,2,0.0666666666666667,30,0,0,30,0,0,30,0,0,30,0,0
2012,NA,"MZUZU","GEISHA PRIMARY SCHOOL",33.983945,-11.480045,"KK/UF","1014",30,0,0,30,0,0,30,0,0,30,0,0,30,5,0.166666666666667,30,0,0,30,5,0.166666666666667
2012,NA,"MZUZU","KATAWA CCAP PRIMARY SCHO",34.02689,-11.444455,"KK/UF","1013",30,0,0,30,0,0,30,0,0,30,2,0.0666666666666667,30,0,0,30,0,0,30,2,0.0666666666666667
2012,NA,"MZUZU","KATOTO PRIMARY SCHOOL",34.009185,-11.45891,"KK/UF","1014",30,2,0.0666666666666667,30,4,0.133333333333333,30,5,0.166666666666667,30,2,0.0666666666666667,30,0,0,30,0,0,30,2,0.0666666666666667
2012,NA,"MZUZU","KAVIWALE PRIMARY",33.978875,-11.455235,"KK/UF","1013",30,2,0.0666666666666667,30,0,0,30,2,0.0666666666666667,30,0,0,30,0,0,30,0,0,30,0,0
2012,NA,"MZUZU","LUNYANGWA GIRLS PRIMARY",34.02556,-11.45171,"KK/UF","1014",30,1,0.0333333333333333,30,2,0.0666666666666667,30,2,0.0666666666666667,30,2,0.0666666666666667,30,2,0.0666666666666667,30,0,0,30,3,0.1
2012,NA,"MZUZU","MASASA PRIMARY SCHOOL",34.02225,-11.47508,"KK/UF","1013",30,0,0,30,0,0,30,0,0,30,0,0,30,1,0.0333333333333333,30,0,0,30,1,0.0333333333333333
2012,NA,"MZUZU","MCHENGAUTUWA 1",33.993325,-11.45547,"KK/UF","1113",30,4,0.133333333333333,30,6,0.2,30,9,0.3,30,0,0,30,2,0.0666666666666667,30,0,0,30,2,0.0666666666666667
2012,NA,"MZUZU","MGATHIRA PRIMARY SCHOOL",34.046635,-11.432885,"KK/UF","1014",30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0
2012,NA,"MZUZU","MOYALE PRIMARY SCHOOL",34.03731,-11.45771,"KK/UF","1013",30,2,0.0666666666666667,30,2,0.0666666666666667,30,3,0.1,30,0,0,30,0,0,30,0,0,30,0,0
2012,NA,"MZUZU","MSONGWE FP SCHOOL",34.04383,-11.469285,"KK/UF","1115",30,0,0,30,0,0,30,0,0,30,0,0,30,2,0.0666666666666667,30,0,0,30,2,0.0666666666666667
2012,NA,"MZUZU","MZUZU CCAP",34.01954,-11.45702,"KK/UF","1014",30,2,0.0666666666666667,30,0,0,30,2,0.0666666666666667,30,2,0.0666666666666667,30,0,0,30,0,0,30,2,0.0666666666666667
2012,NA,"MZUZU","MZUZU FOUNDATION P/SCH",33.98936,-11.42502,"KK/UF","1114",30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0
2012,NA,"MZUZU","NAMBO FP SCHOOL",33.9817,-11.47075,"KK/UF","1015",30,3,0.1,30,3,0.1,30,5,0.166666666666667,30,0,0,30,0,0,30,0,0,30,0,0
2012,NA,"MZUZU","NKHORONGO PRIMARY SCHOOL",33.98612,-11.38975,"KK/UF","1015",30,0,0,30,2,0.0666666666666667,30,2,0.0666666666666667,30,0,0,30,0,0,30,0,0,30,0,0
2012,NA,"MZUZU","NSONDA PRIMARY",33.97118,-11.44112,"KK/UF","1114",30,3,0.1,30,0,0,30,3,0.1,30,0,0,30,0,0,30,0,0,30,0,0
2012,NA,"MZUZU","ST PETERS",34.025315,-11.45309,"KK/UF","1014",30,0,0,30,3,0.1,30,3,0.1,30,4,0.133333333333333,30,0,0,30,0,0,30,4,0.133333333333333
2012,NA,"NENO","CHIRIMBONDO",34.574615,-15.387185,"KK/UF","1014",30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0
2012,NA,"NENO","Ligowe",34.651965,-15.47522,"KK/UF","1014",30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0
2012,NA,"NTCHEU","BANDA",34.89889,14.839785,"KK/UF","1014",31,4,0.129032258064516,31,0,0,31,4,0.129032258064516,31,0,0,31,2,0.0645161290322581,31,0,0,31,2,0.0645161290322581
2012,NA,"NTCHEU","Bangala P",34.68623,14.84588,"KK/UF","1014",30,5,0.166666666666667,30,0,0,30,5,0.166666666666667,30,0,0,30,0,0,30,0,0,30,0,0
2012,NA,"NTCHEU","BILILA",34.842355,14.821825,"KK/UF","1014",30,2,0.0666666666666667,30,0,0,30,2,0.0666666666666667,30,0,0,30,0,0,30,0,0,30,0,0
2012,NA,"NTCHEU","Chikande1",34.910105,14.779465,"KK/UF","1014",44,15,0.340909090909091,44,1,0.0227272727272727,44,15,0.340909090909091,44,0,0,44,2,0.0454545454545455,44,0,0,44,2,0.0454545454545455
2012,NA,"NTCHEU","Chimwano",34.87212,14.85381,"KK/UF","1014",30,7,0.233333333333333,30,0,0,30,7,0.233333333333333,30,0,0,30,0,0,30,0,0,30,0,0
2012,NA,"NTCHEU","CHIPUSILE",34.586685,14.805835,"KK/UF","1014",30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0
2012,NA,"NTCHEU","Ganya Pri",34.61899,14.60983,"KK/UF","1114",30,7,0.233333333333333,30,0,0,30,7,0.233333333333333,30,0,0,30,0,0,30,0,0,30,0,0
2012,NA,"NTCHEU","Kadzakalo",34.55129,14.73157,"KK/UF","1014",30,2,0.0666666666666667,30,0,0,30,2,0.0666666666666667,30,0,0,30,0,0,30,0,0,30,0,0
2012,NA,"NTCHEU","KATSEKERA",34.638725,15.03404,"KK/UF","1014",30,2,0.0666666666666667,30,0,0,30,2,0.0666666666666667,30,0,0,30,0,0,30,0,0,30,0,0
2012,NA,"NTCHEU","LIVALO",34.80918,14.82439,"KK/UF","1114",30,2,0.0666666666666667,30,0,0,30,2,0.0666666666666667,30,0,0,30,0,0,30,0,0,30,0,0
2012,NA,"NTCHEU","M'deka Pr",34.62249,14.81424,"KK/UF","1014",30,4,0.133333333333333,30,0,0,30,4,0.133333333333333,30,0,0,30,0,0,30,0,0,30,0,0
2012,NA,"NTCHEU","Mang'obwa",34.58911,14.52166,"KK/UF","1214",30,2,0.0666666666666667,30,0,0,30,2,0.0666666666666667,30,0,0,30,0,0,30,0,0,30,0,0
2012,NA,"NTCHEU","MDEZA",34.740215,14.44083,"KK/UF","1114",30,14,0.466666666666667,30,0,0,30,14,0.466666666666667,30,0,0,30,0,0,30,0,0,30,0,0
2012,NA,"NTCHEU","Mikoke Pr",34.82297,15.00024,"KK/UF","1013",30,3,0.1,30,10,0.333333333333333,30,10,0.333333333333333,30,0,0,30,2,0.0666666666666667,30,0,0,30,2,0.0666666666666667
2012,NA,"NTCHEU","MPATSA",34.661235,14.517135,"KK/UF","1014",30,3,0.1,30,0,0,30,3,0.1,30,0,0,30,0,0,30,0,0,30,0,0
2012,NA,"NTCHEU","MTSUNDULI",34.7528,14.73212,"KK/UF","1014",31,3,0.0967741935483871,31,0,0,31,3,0.0967741935483871,31,0,0,31,0,0,31,0,0,31,0,0
2012,NA,"NTCHEU","Namale Pr",34.56643,14.53888,"KK/UF","1114",30,4,0.133333333333333,30,0,0,30,4,0.133333333333333,30,0,0,30,0,0,30,0,0,30,0,0
2012,NA,"NTCHEU","Njonjo Pr",34.48643,14.44175,"KK/UF","1014",30,2,0.0666666666666667,30,0,0,30,2,0.0666666666666667,30,0,0,30,0,0,30,0,0,30,0,0
2012,NA,"NTCHEU","Ntonda",34.76992,15.022,"KK/UF","1014",30,5,0.166666666666667,30,0,0,30,5,0.166666666666667,30,0,0,30,0,0,30,0,0,30,0,0
2012,NA,"NTCHEU","NZAMA",34.584535,14.89584,"KK/UF","1014",31,0,0,31,0,0,31,0,0,31,0,0,31,0,0,31,0,0,31,0,0
2012,NA,"NTCHIS","Chakulanj",33.891555,13.10533,"KK/UF","1116",30,10,0.333333333333333,30,5,0.166666666666667,30,13,0.433333333333333,30,0,0,30,2,0.0666666666666667,30,0,0,30,2,0.0666666666666667
2012,NA,"NTCHIS","Chibweya",34.023925,13.487225,"KK/UF","1014",31,0,0,31,0,0,31,0,0,31,5,0.161290322580645,31,2,0.0645161290322581,31,0,0,31,6,0.193548387096774
2012,NA,"NTCHIS","Chimphoyo",34.016195,13.23034,"KK/UF","1015",62,14,0.225806451612903,62,18,0.290322580645161,62,28,0.451612903225806,62,3,0.0483870967741935,62,3,0.0483870967741935,62,0,0,62,5,0.0806451612903226
2012,NA,"NTCHIS","Chimwang'",33.81467,13.112795,"KK/UF","1015",33,24,0.727272727272727,33,4,0.121212121212121,33,24,0.727272727272727,33,0,0,33,2,0.0606060606060606,33,0,0,33,2,0.0606060606060606
2012,NA,"NTCHIS","Chisanja",33.85227,13.418725,"KK/UF","1014",30,0,0,30,2,0.0666666666666667,30,2,0.0666666666666667,30,0,0,30,0,0,30,0,0,30,0,0
2012,NA,"NTCHIS","Kadayera",33.81882,13.30751,"KK/UF","1014",33,5,0.151515151515152,33,5,0.151515151515152,33,9,0.272727272727273,33,2,0.0606060606060606,33,0,0,33,0,0,33,2,0.0606060606060606
2012,NA,"NTCHIS","Kafantand",34.074215,13.51705,"KK/UF","1014",31,0,0,31,0,0,31,0,0,31,2,0.0645161290322581,31,0,0,31,0,0,31,2,0.0645161290322581
2012,NA,"NTCHIS","Kalem L.E",33.90777,13.362285,"KK/UF","1014",30,3,0.1,30,0,0,30,3,0.1,30,3,0.1,30,3,0.1,30,0,0,30,5,0.166666666666667
2012,NA,"NTCHIS","Kamsonga",33.799295,13.275995,"KK/UF","1014",30,5,0.166666666666667,30,3,0.1,30,7,0.233333333333333,30,0,0,30,0,0,30,0,0,30,0,0
2012,NA,"NTCHIS","Kaziwa",33.924185,13.402125,"KK/UF","1114",31,5,0.161290322580645,31,2,0.0645161290322581,31,6,0.193548387096774,31,2,0.0645161290322581,31,1,0.032258064516129,31,0,0,31,2,0.0645161290322581
2012,NA,"NTCHIS","Kwezani",33.954165,13.331875,"KK/UF","1014",62,0,0,62,5,0.0806451612903226,62,5,0.0806451612903226,62,4,0.0645161290322581,62,0,0,62,0,0,62,4,0.0645161290322581
2012,NA,"NTCHIS","Madanjala",33.885665,13.33588,"KK/UF","1014",31,5,0.161290322580645,31,0,0,31,5,0.161290322580645,31,0,0,31,2,0.0645161290322581,31,0,0,31,2,0.0645161290322581
2012,NA,"NTCHIS","Mpherere",33.91721,13.370375,"KK/UF","0916",30,0,0,30,2,0.0666666666666667,30,2,0.0666666666666667,30,2,0.0666666666666667,30,2,0.0666666666666667,30,0,0,30,3,0.1
2012,NA,"NTCHIS","Mpheza Pr",34.016195,13.23034,"KK/UF","1015",35,9,0.257142857142857,35,4,0.114285714285714,35,11,0.314285714285714,35,2,0.0571428571428571,35,2,0.0571428571428571,35,0,0,35,3,0.0857142857142857
2012,NA,"NTCHIS","Nankhaka",33.9273,13.1524,"KK/UF","1015",32,16,0.5,32,3,0.09375,32,17,0.53125,32,0,0,32,2,0.0625,32,0,0,32,2,0.0625
2012,NA,"NTCHIS","Ndendere",34.011155,13.458475,"KK/UF","1014",31,2,0.0645161290322581,31,3,0.0967741935483871,31,4,0.129032258064516,31,4,0.129032258064516,31,0,0,31,0,0,31,4,0.129032258064516
2012,NA,"NTCHIS","Ng'ombe F",33.866705,13.36067,"KK/UF","1014",31,3,0.0967741935483871,31,0,0,31,3,0.0967741935483871,31,0,0,31,3,0.0967741935483871,31,0,0,31,3,0.0967741935483871
2012,NA,"NTCHIS","Nthawira",33.836255,13.141455,"KK/UF","1015",68,30,0.441176470588235,68,7,0.102941176470588,68,34,0.5,68,0,0,68,0,0,68,0,0,68,0,0
2012,NA,"NTCHIS","Nyalavu F",33.88577,13.46092,"KK/UF","1014",31,0,0,31,3,0.0967741935483871,31,3,0.0967741935483871,31,4,0.129032258064516,31,2,0.0645161290322581,31,0,0,31,5,0.161290322580645
2012,NA,"NTCHIS","Sopani",33.78669,13.11631,"KK/UF","1115",30,9,0.3,30,9,0.3,30,14,0.466666666666667,30,0,0,30,2,0.0666666666666667,30,0,0,30,2,0.0666666666666667
2013,"Jun-2013","Mangochi","Chimesya",35.38555,-14.76386,"KK/UF","1014",29,5,0.172413793103448,29,0,0,29,5,0.172413793103448,29,0,0,29,0,0,29,0,0,29,0,0
2013,"Jun-2013","Mangochi","Chowe",35.38328,-14.42361,"KK/UF","1014",30,1,0.0333333333333333,30,0,0,30,1,0.0333333333333333,30,0,0,30,0,0,30,0,0,30,0,0
2013,"Jun-2013","Mangochi","Funwe",34.90729,-14.26897,"KK/UF","1014",30,4,0.133333333333333,30,10,0.333333333333333,30,13,0.433333333333333,30,1,0.0333333333333333,30,0,0,30,0,0,30,1,0.0333333333333333
