ID_0,ISO,NAME_0,ID_1,NAME_1,ID_2,NAME_2,VARNAME_2,NL_NAME_2,HASC_2,CC_2,TYPE_2,ENGTYPE_2,VALIDFR_2,VALIDTO_2,REMARKS_2,Shape_Leng,Shape_Area,prev_mean_sh_mean,prev_mean_sman_mean,prev_mean_anysch_mean,prev_mean_asc_mean,prev_mean_hkw_mean,prev_mean_tri_mean,prev_mean_anysth_mean,prev_mean_1_sh_mean,prev_mean_1_sman_mean,prev_mean_1_anysch_mean,prev_mean_1_asc_mean,prev_mean_1_hkw_mean,prev_mean_1_tri_mean,prev_mean_1_anysth_mean
157,MWI,Malawi,1972,Ntcheu,22918,TA Masasa,,,,,Traditional Authority,Traditional Authority,Unknown,Unknown,,1.059746024,0.02124146,0.23568,0.027815,0.265502,0.003936,0.010481,0.003539,0.010758,0.047923,0.010685,0.054424,0.005594,0.005519,0.002643,0.009862
157,MWI,Malawi,1972,Ntcheu,22919,TA Mpando,,,,,Traditional Authority,Traditional Authority,Unknown,Unknown,,1.323980668,0.035055632,0.058262,0.009813,0.061748,0.014187,0.011152,0.004456,0.01409,0.020925,0.006362,0.023054,0.047488,0.005196,0.001513,0.044311
157,MWI,Malawi,1972,Ntcheu,22920,TA Njolomole,,,,,Traditional Authority,Traditional Authority,Unknown,Unknown,,0.866882973,0.02059782,0.122836,0.00985,0.125734,0.009346,0.00931,0.005986,0.009534,0.024437,0.00574,0.025834,0.010617,0.004726,0.002029,0.01335
157,MWI,Malawi,1972,Ntcheu,22921,TA Phambala,,,,,Traditional Authority,Traditional Authority,Unknown,Unknown,,1.17219837,0.057558314,0.146398,0.064878,0.200635,0.00442,0.018393,0.006018,0.015116,0.033134,0.018544,0.051608,0.10467,0.017011,0.002466,0.101909
157,MWI,Malawi,1973,Ntchisi,22923,SC Chilooko,,,,,Sub-chief,Sub-chief,Unknown,Unknown,,1.118602295,0.044116485,0.290437,0.119793,0.338155,0.013057,0.031144,0.007614,0.040902,0.06265,0.006548,0.063997,0.03419,0.029752,0.003665,0.058374
157,MWI,Malawi,1973,Ntchisi,22924,SC Nthondo,,,,,Sub-chief,Sub-chief,Unknown,Unknown,,0.952626386,0.017570419,0.194,0.098659,0.282831,0.025118,0.027786,0.004314,0.05105,0.049033,0.005913,0.050017,0.019216,0.018375,0.002518,0.023454
157,MWI,Malawi,1973,Ntchisi,22925,TA Chikho,,,,,Traditional Authority,Traditional Authority,Unknown,Unknown,,0.708518334,0.020362862,0.042076,0.04073,0.0687,0.083194,0.025787,0.010344,0.092797,0.019745,0.002857,0.020327,0.026369,0.020095,0.003599,0.041772
157,MWI,Malawi,1973,Ntchisi,22926,TA Kalumo,,,,,Traditional Authority,Traditional Authority,Unknown,Unknown,,1.159147466,0.04379871,0.093798,0.079652,0.152325,0.037603,0.033407,0.011172,0.064204,0.039859,0.00826,0.044515,0.058505,0.021011,0.002232,0.075625
157,MWI,Malawi,1973,Ntchisi,22927,TA Kasakula,,,,,Traditional Authority,Traditional Authority,Unknown,Unknown,,0.514324455,0.006770031,0.082691,0.062766,0.134692,0.051726,0.018446,0.008784,0.063593,0.051585,0.004522,0.051904,0.033233,0.029036,0.004526,0.055486
157,MWI,Malawi,1973,Ntchisi,22928,TA Kasukula,,,,,Traditional Authority,Traditional Authority,Unknown,Unknown,,0.559952589,0.010494494,0.091578,0.071535,0.164032,0.039728,0.018849,0.004869,0.055702,0.05222,0.004524,0.052734,0.024481,0.020527,0.002663,0.03104
157,MWI,Malawi,1974,Phalombe,22929,Lake Chilwa,,,,,Water body,Water body,Unknown,Unknown,,0.417814549,0.008147309,0.172897,0.071875,0.22162,0.002399,0.0171,0.005163,0.019053,0.141303,0.005134,0.143058,0.009749,0.007767,0.003198,0.018537
157,MWI,Malawi,1974,Phalombe,22930,TA Mkhumba,,,,,Traditional Authority,Traditional Authority,Unknown,Unknown,,1.506654032,0.071292247,0.157294,0.050716,0.198854,0.003572,0.014422,0.002513,0.01857,0.088049,0.004628,0.088962,0.008637,0.006213,0.002692,0.011281
157,MWI,Malawi,1974,Phalombe,22931,TA Nazombe,,,,,Traditional Authority,Traditional Authority,Unknown,Unknown,,1.279983734,0.042371579,0.160384,0.058257,0.206094,0.00259,0.017039,0.002908,0.021361,0.064621,0.004302,0.065794,0.006095,0.004581,0.002463,0.007767
157,MWI,Malawi,1975,Rumphi,22932,Lake Malawi,,,,,Water body,Water body,Unknown,Unknown,,1.747472347,0.16209513,0.175209,0.046209,0.234982,0.000866,0.012847,0.001547,0.019568,0.078902,0.013062,0.094793,0.015605,0.017682,0.002279,0.028201
157,MWI,Malawi,1975,Rumphi,22933,Nyika National Park - Rumphi,,,,,National Park,National Park,Unknown,Unknown,,1.870012038,0.140647774,0.043641,0.009742,0.0484,0.17052,0.031515,0.006898,0.076709,0.011759,0.005999,0.012826,0.015193,0.007767,0.001349,0.025601
157,MWI,Malawi,1975,Rumphi,22934,Rumphi Boma,,,,,Boma,Headquarter,Unknown,Unknown,,0.139692047,0.001031885,0.070551,0.00911,0.071719,0.00921,0.034982,0.002656,0.046843,0.01683,0.003237,0.017394,0.008435,0.007624,0.001985,0.011112
157,MWI,Malawi,1975,Rumphi,22935,SC Chapinduka,,,,,Sub-chief,Sub-chief,Unknown,Unknown,,0.420127439,0.008653737,0.093279,0.020305,0.11788,0.01261,0.018353,0.001221,0.03758,0.016461,0.006531,0.022296,0.005766,0.021896,0.001481,0.032369
157,MWI,Malawi,1975,Rumphi,22936,SC Kachulu,,,,,Sub-chief,Sub-chief,Unknown,Unknown,,0.610124843,0.011156429,0.081108,0.016737,0.100464,0.016566,0.018735,0.001169,0.039503,0.023178,0.008362,0.026695,0.010946,0.009177,0.001871,0.021479
157,MWI,Malawi,1975,Rumphi,22937,SC Mwahenga,,,,,Sub-chief,Sub-chief,Unknown,Unknown,,0.458697095,0.011061297,0.083497,0.017074,0.100758,0.015779,0.020715,0.001378,0.041597,0.011217,0.004112,0.01243,0.005166,0.010264,0.00199,0.014975
157,MWI,Malawi,1975,Rumphi,22938,SC Mwalweni,,,,,Sub-chief,Sub-chief,Unknown,Unknown,,0.973241517,0.020721661,0.095082,0.020346,0.11999,0.008513,0.017298,0.000992,0.034537,0.02464,0.007918,0.028878,0.008939,0.010121,0.001996,0.018792
157,MWI,Malawi,1975,Rumphi,22939,SC Mwankhunikira,,,,,Sub-chief,Sub-chief,Unknown,Unknown,,0.97288272,0.035626801,0.070145,0.012687,0.083271,0.025637,0.023329,0.001829,0.047675,0.013663,0.005052,0.015631,0.007338,0.012083,0.001723,0.020495
157,MWI,Malawi,1975,Rumphi,22940,TA Chikulamayembe,,,,,Traditional Authority,Traditional Authority,Unknown,Unknown,,1.589224001,0.065360052,0.076881,0.015402,0.088788,0.015039,0.025983,0.001849,0.043228,0.014632,0.00401,0.015866,0.005546,0.009233,0.002349,0.015818
157,MWI,Malawi,1975,Rumphi,22941,TA Katumbi,,,,,Traditional Authority,Traditional Authority,Unknown,Unknown,,0.511524623,0.006601948,0.084057,0.022693,0.101278,0.02178,0.022966,0.002085,0.04433,0.048776,0.016861,0.0623,0.008639,0.009306,0.00182,0.014267
157,MWI,Malawi,1975,Rumphi,22942,TA Mwamlowe,,,,,Traditional Authority,Traditional Authority,Unknown,Unknown,,0.568079047,0.013434671,0.100127,0.02122,0.128347,0.009589,0.016513,0.000987,0.033024,0.025972,0.00697,0.031152,0.008312,0.012693,0.001731,0.02035
157,MWI,Malawi,1975,Rumphi,22943,Vwaza Marsh Game Reserve - Rumphi,,,,,Reserve,Reserve,Unknown,Unknown,,1.520717654,0.076697395,0.097475,0.028361,0.117705,0.012519,0.024359,0.003175,0.037684,0.031864,0.008369,0.035478,0.012018,0.010215,0.001714,0.02086
157,MWI,Malawi,1976,Salima,22944,Lake Malawi,,,,,Water body,Water body,Unknown,Unknown,,3.112102666,0.094583009,0.102165,0.041819,0.147478,0.001764,0.0118,0.005343,0.011451,0.096898,0.011114,0.105883,0.008575,0.014228,0.002539,0.018978
157,MWI,Malawi,1976,Salima,22945,Salima Town,,,,,Town,Town,Unknown,Unknown,,0.190578421,0.001398515,0.040377,0.136122,0.14213,0.002045,0.009692,0.009386,0.009786,0.043521,0.031631,0.07001,0.012574,0.01581,0.003099,0.017195
157,MWI,Malawi,1976,Salima,22946,SC Kambalame,,,,,Sub-chief,Sub-chief,Unknown,Unknown,,0.287954443,0.004791977,0.096188,0.018318,0.117841,0.001634,0.009285,0.005,0.009494,0.054542,0.017662,0.067083,0.00388,0.009341,0.002459,0.011361
157,MWI,Malawi,1976,Salima,22947,SC Kambwiri,,,,,Sub-chief,Sub-chief,Unknown,Unknown,,0.722395714,0.022215593,0.049476,0.183329,0.246204,0.002369,0.01108,0.004887,0.012264,0.08834,0.1747,0.235128,0.0131,0.017565,0.002948,0.026689
157,MWI,Malawi,1976,Salima,22948,SC Mwanza,,,,,Sub-chief,Sub-chief,Unknown,Unknown,,0.640151973,0.01096405,0.081111,0.037727,0.129587,0.005632,0.017307,0.004442,0.029026,0.033739,0.004707,0.03552,0.006332,0.006892,0.003052,0.01058
157,MWI,Malawi,1976,Salima,22949,TA Karonga,,,,,Traditional Authority,Traditional Authority,Unknown,Unknown,,1.115548873,0.037337201,0.05927,0.137087,0.203276,0.002368,0.014721,0.005349,0.014799,0.055237,0.078423,0.13308,0.0104,0.011702,0.002875,0.01761
157,MWI,Malawi,1976,Salima,22950,TA Khombedza,,,,,Traditional Authority,Traditional Authority,Unknown,Unknown,,1.459980318,0.034741404,0.090708,0.026206,0.127904,0.002764,0.012382,0.006011,0.014509,0.057491,0.005949,0.060097,0.005308,0.013273,0.003126,0.015661
157,MWI,Malawi,1976,Salima,22951,TA Kuluunda,,,,,Traditional Authority,Traditional Authority,Unknown,Unknown,,0.788392613,0.015085243,0.060068,0.020654,0.075674,0.001642,0.010669,0.005637,0.010072,0.105963,0.007274,0.112187,0.007136,0.008132,0.002633,0.010622
157,MWI,Malawi,1976,Salima,22952,TA Maganga,,,,,Traditional Authority,Traditional Authority,Unknown,Unknown,,0.628572179,0.014379475,0.086355,0.046993,0.130385,0.001773,0.013308,0.006493,0.011355,0.059047,0.013942,0.06932,0.011181,0.011768,0.002585,0.01665
157,MWI,Malawi,1976,Salima,22953,TA Ndindi,,,,,Traditional Authority,Traditional Authority,Unknown,Unknown,,0.704100359,0.017132917,0.060483,0.021783,0.089175,0.002214,0.009107,0.006656,0.009665,0.070614,0.041382,0.104753,0.005732,0.011508,0.002608,0.014558
157,MWI,Malawi,1976,Salima,22954,TA Pemba,,,,,Traditional Authority,Traditional Authority,Unknown,Unknown,,0.422665171,0.008257578,0.060289,0.024451,0.08591,0.002007,0.009295,0.008068,0.009066,0.038064,0.019289,0.049377,0.008711,0.011147,0.002815,0.012817
157,MWI,Malawi,1977,Thyolo,22956,SC Kwethemule,,,,,Sub-chief,Sub-chief,Unknown,Unknown,,0.58449176,0.012737806,0.160763,0.045704,0.200081,0.002744,0.016623,0.001734,0.022783,0.079076,0.013239,0.081682,0.011542,0.004169,0.004744,0.027464
157,MWI,Malawi,1977,Thyolo,22957,SC Mbawela,,,,,Sub-chief,Sub-chief,Unknown,Unknown,,0.599101642,0.011062251,0.177133,0.057089,0.221661,0.001992,0.016635,0.00223,0.021228,0.081357,0.034219,0.1031,0.011979,0.003964,0.002988,0.014124
157,MWI,Malawi,1977,Thyolo,22958,SC Mphuka,,,,,Sub-chief,Sub-chief,Unknown,Unknown,,0.606720025,0.013390264,0.187832,0.054101,0.230494,0.0031,0.017037,0.002687,0.022131,0.083586,0.009415,0.086183,0.009735,0.005493,0.004579,0.028312
157,MWI,Malawi,1977,Thyolo,22959,SC Thukuta,,,,,Sub-chief,Sub-chief,Unknown,Unknown,,0.305876256,0.005048869,0.219258,0.070705,0.286625,0.000621,0.013344,0.002756,0.016475,0.162437,0.022141,0.181791,0.014539,0.008329,0.003412,0.016406
157,MWI,Malawi,1977,Thyolo,22960,TA Bvumbwe,,,,,Traditional Authority,Traditional Authority,Unknown,Unknown,,0.976332521,0.017601325,0.161411,0.03007,0.169798,0.009929,0.021739,0.005299,0.027865,0.031997,0.00794,0.037209,0.020078,0.008228,0.003584,0.030059
157,MWI,Malawi,1977,Thyolo,22961,TA Changata,,,,,Traditional Authority,Traditional Authority,Unknown,Unknown,,0.592565584,0.010229398,0.168202,0.053904,0.208596,0.002517,0.017604,0.002415,0.022568,0.087498,0.025653,0.095817,0.01699,0.004369,0.003803,0.022598
157,MWI,Malawi,1977,Thyolo,22962,TA Chimaliro,,,,,Traditional Authority,Traditional Authority,Unknown,Unknown,,0.87372013,0.023516149,0.242421,0.064921,0.258096,0.008353,0.019737,0.004742,0.022375,0.035555,0.008652,0.038325,0.013311,0.005944,0.003243,0.01548
157,MWI,Malawi,1977,Thyolo,22963,TA Kapichi,,,,,Traditional Authority,Traditional Authority,Unknown,Unknown,,0.5293302,0.011224394,0.218785,0.086876,0.257658,0.003315,0.02075,0.005772,0.021492,0.032284,0.062472,0.10129,0.011138,0.004753,0.003208,0.012343
157,MWI,Malawi,1977,Thyolo,22964,TA Nchilamwela,,,,,Traditional Authority,Traditional Authority,Unknown,Unknown,,0.802315731,0.015192409,0.181614,0.058762,0.209844,0.004714,0.020562,0.003105,0.024916,0.030156,0.009918,0.033776,0.008952,0.003995,0.002757,0.012723
157,MWI,Malawi,1977,Thyolo,22965,TA Nsabwe,,,,,Traditional Authority,Traditional Authority,Unknown,Unknown,,0.610341464,0.010204636,0.188312,0.055314,0.243929,0.001042,0.013985,0.001865,0.018509,0.133908,0.021353,0.146766,0.022008,0.006147,0.004214,0.0239
157,MWI,Malawi,1977,Thyolo,22966,TA Thomas,,,,,Traditional Authority,Traditional Authority,Unknown,Unknown,,0.474796622,0.009364191,0.193593,0.044513,0.227426,0.002968,0.01945,0.003261,0.022432,0.068802,0.009468,0.071515,0.011746,0.006909,0.003415,0.022349
157,MWI,Malawi,1978,Zomba,22968,Lake Chilwa,,,,,Water body,Water body,Unknown,Unknown,,1.319723682,0.045778678,0.172819,0.059231,0.214447,0.00249,0.01674,0.005623,0.018748,0.139301,0.006864,0.143158,0.012881,0.014343,0.003121,0.029804
157,MWI,Malawi,1978,Zomba,22969,SC Mbiza,,,,,Sub-chief,Sub-chief,Unknown,Unknown,,1.040573172,0.038274776,0.19046,0.105104,0.266097,0.004652,0.0128,0.004124,0.014545,0.177223,0.04122,0.210189,0.035769,0.017797,0.004638,0.053921
157,MWI,Malawi,1978,Zomba,22970,SC Mkumbira,,,,,Sub-chief,Sub-chief,Unknown,Unknown,,1.157256344,0.009983379,0.166908,0.051482,0.201588,0.002636,0.016472,0.005615,0.01756,0.177452,0.006732,0.176864,0.010333,0.02006,0.003336,0.034407
157,MWI,Malawi,1978,Zomba,22971,TA Chikowi,,,,,Traditional Authority,Traditional Authority,Unknown,Unknown,,0.673671951,0.015163173,0.094056,0.081788,0.147163,0.006344,0.010018,0.006644,0.012561,0.171904,0.013285,0.174411,0.025337,0.009276,0.002501,0.029816
157,MWI,Malawi,1978,Zomba,22972,TA Kuntumanji,,,,,Traditional Authority,Traditional Authority,Unknown,Unknown,,0.910918472,0.029432209,0.126237,0.045653,0.15795,0.002982,0.013486,0.007945,0.014011,0.220223,0.004843,0.215914,0.006494,0.019192,0.003416,0.025796
157,MWI,Malawi,1978,Zomba,22973,TA Malemia,,,,,Traditional Authority,Traditional Authority,Unknown,Unknown,,0.754125549,0.02456406,0.081446,0.045573,0.120227,0.018843,0.012373,0.005607,0.017465,0.105452,0.006782,0.104746,0.009867,0.007737,0.002148,0.01566
157,MWI,Malawi,1978,Zomba,22974,TA Mlumbe,,,,,Traditional Authority,Traditional Authority,Unknown,Unknown,,1.361137285,0.056203664,0.132125,0.125087,0.242553,0.005013,0.008921,0.007057,0.013307,0.088221,0.045055,0.120483,0.020759,0.010762,0.002765,0.024799
157,MWI,Malawi,1978,Zomba,22975,TA Mwambo,,,,,Traditional Authority,Traditional Authority,Unknown,Unknown,,0.934116268,0.036883118,0.103807,0.05286,0.145795,0.002842,0.009207,0.008186,0.012632,0.110313,0.003125,0.109791,0.007161,0.014086,0.00322,0.022985
157,MWI,Malawi,1978,Zomba,22976,Zomba City,,,,,City,City,Unknown,Unknown,,0.294750848,0.003372596,0.058087,0.047243,0.089472,0.00922,0.009667,0.006908,0.013081,0.061176,0.005448,0.060872,0.012465,0.006426,0.002051,0.01597
