"Year","District","School","Long","Lat","Test","Age","Shprev","Smanprev","anySCHprev"
2018,"ntchisi","mpamira",34.00271905,-13.39219629,"KK/UF","1014",0.0333333333333333,0,0.0333333333333333
2018,"ntchisi","msanduliza",33.9141945,-13.2457255,"KK/UF","1014",0.0666666666666667,0,0.0666666666666667
2018,"ntchisi","msinda",34.0674935,-13.4735546,"KK/UF","1013",0,0,0
2018,"ntchisi","mtambo",33.9121175,-13.1065162,"KK/UF","1014",0,0,0
2018,"ntchisi","mtuwanjovu_2",33.8606285,-13.1125305,"KK/UF","1014",0,0,0
2018,"ntchisi","mwanaleza",33.9107038,-13.1591237,"KK/UF","1014",0.1,0,0.1
2018,"ntchisi","nyanga",33.98345109,-13.38434272,"KK/UF","1014",0,0,0
2019,"mangochi","chimesya_school",35.3857504,-14.7638393,"KK/UF","1014",0.2,0,0.2
2019,"mangochi","chowe_school",35.3839513,-14.4240017,"KK/UF","1014",0,0,0
2019,"mangochi","funwe",34.9072838,-14.2689573,"KK/UF","1014",0.0666666666666667,0,0.0666666666666667
2019,"mangochi","kadyangunde_school",35.0496412,-14.6318823,"KK/UF","1014",0.6,0,0.6
2019,"mangochi","luwalika_school",35.4423375,-14.2634309,"KK/UF","1014",0,0.0333333333333333,0.0333333333333333
2019,"mangochi","majuni_school",35.4523952,-14.3594192,"KK/UF","1014",0,0,0
2019,"mangochi","malombe_school",35.3488201,-14.6328016,"KK/UF","1014",0.466666666666667,0,0.466666666666667
2019,"mangochi","mchoka_school",35.2201694,-14.4391531,"KK/UF","1014",0.266666666666667,0,0.266666666666667
2019,"mangochi","mdinde_school",35.4485939,-14.1813619,"KK/UF","1014",0.133333333333333,0,0.133333333333333
2019,"mangochi","mgwirizano",35.4168359,-14.2784926,"KK/UF","1014",0.0333333333333333,0,0.0333333333333333
2019,"mangochi","mikombe_school",35.2102933,-14.1616234,"KK/UF","1014",0.166666666666667,0,0.166666666666667
2019,"mangochi","msusa_school",35.6381502,-14.4678715,"KK/UF","1014",0.333333333333333,0,0.333333333333333
2019,"mangochi","st_paul_primary_school",35.1034706,-14.3993761,"KK/UF","1014",0.0333333333333333,0,0.0333333333333333
2019,"mangochi","taliya_school",35.2762818,-14.2275577,"KK/UF","1014",0.0666666666666667,0,0.0666666666666667
2019,"mangochi","ulande_school",35.079986,-14.2421611,"KK/UF","1013",0.166666666666667,0,0.166666666666667
2019,"mwanza","chete",34.3880248,-15.7355065,"KK/UF","1014",0.2,0,0.2
2019,"mwanza","chidoole",34.5039672,-15.502078,"KK/UF","1014",0,0,0
2019,"mwanza","chiwale",34.4622098,-15.6919377,"KK/UF","1014",0,0,0
2019,"mwanza","kadole",34.4703625,-15.5493198,"KK/UF","1014",0.0333333333333333,0,0.0333333333333333
2019,"mwanza","kanjedza",34.4988019,-15.5399142,"KK/UF","1014",0.0333333333333333,0,0.0333333333333333
2019,"mwanza","kaphirikamodzi",34.5565752,-15.7362659,"KK/UF","1014",0.0333333333333333,0,0.0333333333333333
2019,"mwanza","kawale",34.5462088,-15.6077559,"KK/UF","1014",0.0333333333333333,0,0.0333333333333333
2019,"mwanza","khudze",34.5026669,-15.5617853,"KK/UF","1014",0.0333333333333333,0,0.0333333333333333
2019,"mwanza","malambe",34.5741073,-15.5849323,"KK/UF","1014",0,0,0
2019,"mwanza","manjenje",34.4180786,-15.7454493,"KK/UF","1014",0.133333333333333,0,0.133333333333333
2019,"mwanza","milore",34.4533068,-15.5735866,"KK/UF","1014",0.0333333333333333,0,0.0333333333333333
2019,"mwanza","mtandamula",34.5344827,-15.5491964,"KK/UF","1014",0.0333333333333333,0,0.0333333333333333
2019,"mwanza","mtsamika",34.4412946,-15.4973056,"KK/UF","1013",0,0,0
2019,"mwanza","mwanza",34.4845913,-15.5841407,"KK/UF","1014",0.1,0,0.1
2019,"mwanza","namisi",34.571671,-15.7750729,"KK/UF","1014",0.0666666666666667,0,0.0666666666666667
2019,"mwanza","nsambang_ombe",34.4643189,-15.7744181,"KK/UF","1014",0,0,0
2019,"mwanza","nthomba",34.478262,-15.488205,"KK/UF","1014",0.166666666666667,0,0.166666666666667
2019,"mwanza","phaso",34.4729608,-15.7098743,"KK/UF","1014",0,0,0
2019,"mwanza","st_johns",34.515438,-15.5843559,"KK/UF","1014",0.233333333333333,0,0.233333333333333
2019,"mwanza","thawale",34.4999138,-15.6831694,"KK/UF","1014",0.2,0,0.2
2019,"mwanza","thetula",34.4618257,-15.5015884,"KK/UF","1014",0,0,0
2019,"mwanza","tsupe",34.4000002,-15.727144,"KK/UF","1014",0.1,0,0.1
2019,"nkhatabay","banda",34.1999397,-11.1441962,"KK/UF","1014",0,0,0
2019,"nkhatabay","bunga",34.2211295,-11.1374098,"KK/UF","1014",0,0.0333333333333333,0.0333333333333333
2019,"nkhatabay","chendasi",34.0417447,-11.5501518,"KK/UF","1014",0,0,0
2019,"nkhatabay","chilundwe",34.165165,-11.6143179,"KK/UF","1013",0,0.133333333333333,0.133333333333333
2019,"nkhatabay","chinguluwe",34.2132575,-11.5647086,"KK/UF","1014",0.133333333333333,0.0333333333333333,0.166666666666667
2019,"nkhatabay","chiole",34.2143137,-11.7562174,"KK/UF","1014",0,0,0
2019,"nkhatabay","chiomba",34.0452621,-11.9815256,"KK/UF","1014",0,0,0
2019,"nkhatabay","kamundi",34.1482778,-11.6737066,"KK/UF","1014",0.0666666666666667,0,0.0666666666666667
2019,"nkhatabay","kaulasisi",34.0383987,-11.3120452,"KK/UF","1014",0,0,0
2019,"nkhatabay","lichenga",34.2000796,-11.5063493,"KK/UF","1014",0,0.0333333333333333,0.0333333333333333
2019,"nkhatabay","lifupa",33.9637174,-12.0017413,"KK/UF","1014",0.0333333333333333,0,0.0333333333333333
2019,"nkhatabay","macalpine",34.1751836,-11.9193106,"KK/UF","1014",0.0333333333333333,0,0.0333333333333333
2019,"nkhatabay","masefu",34.0399117,-11.660262,"KK/UF","1014",0.0666666666666667,0,0.0666666666666667
2019,"nkhatabay","maula",34.2361136,-11.7528998,"KK/UF","1013",0.0333333333333333,0.1,0.133333333333333
2019,"nkhatabay","mdyaka",34.2253117,-11.7709391,"KK/UF","1012",0,0,0
2019,"nkhatabay","mosanto",33.9946972,-11.5286241,"KK/UF","1014",0,0,0
2019,"nkhatabay","munkhokwe",34.1379521,-11.883603,"KK/UF","1014",0,0,0
2019,"nkhatabay","mzenga",34.0815132,-11.7479975,"KK/UF","1014",0.0333333333333333,0,0.0333333333333333
2019,"nkhatabay","nkhokoma",34.0685124,-11.5500939,"KK/UF","1014",0,0,0
2019,"nkhatabay","sanje",34.2744291,-11.5021109,"KK/UF","1014",0,0,0
2019,"nkhatabay","susa",34.0420761,-11.5131545,"KK/UF","1013",0,0,0
2019,"nkhatabay","thoto",34.2693882,-11.3977908,"KK/UF","1013",0,0,0
2019,"nkhotakota","bowa",34.0900373,-12.5695669,"KK/UF","1014",0.133333333333333,0,0.133333333333333
2019,"nkhotakota","chanthomba",34.2591706,-12.8605945,"KK/UF","1013",0,0,0
2019,"nkhotakota","chikalango",34.222424,-13.0602177,"KK/UF","1014",0.333333333333333,0,0.333333333333333
2019,"nkhotakota","chimgonda",33.9784224,-12.2451363,"KK/UF","1014",0,0.1,0.1
2019,"nkhotakota","chiphole",34.2054062,-12.7285341,"KK/UF","1012",0.166666666666667,0,0.166666666666667
2019,"nkhotakota","dwambazi",33.9980055,-12.2425812,"KK/UF","1014",0,0,0
2019,"nkhotakota","kanyenje",34.223905,-12.8394835,"KK/UF","1013",0.533333333333333,0,0.533333333333333
2019,"nkhotakota","katope",34.1379985,-13.2757695,"KK/UF","1012",0.1,0,0.1
2019,"nkhotakota","khwaphu",34.3229253,-13.2644651,"KK/UF","1014",0.466666666666667,0,0.466666666666667
2019,"nkhotakota","linga",34.2949235,-12.9274355,"KK/UF","1014",0.4,0,0.4
2019,"nkhotakota","matiki",34.1574582,-12.4984567,"KK/UF","1013",0.0666666666666667,0,0.0666666666666667
2019,"nkhotakota","mndale",34.1521287,-13.3898352,"KK/UF","1014",0.0666666666666667,0,0.0666666666666667
2019,"nkhotakota","mndira",34.1955936,-12.7728055,"KK/UF","1014",0.266666666666667,0.0333333333333333,0.266666666666667
2019,"nkhotakota","mpongozipita",33.9697681,-12.2994389,"KK/UF","1014",0.0333333333333333,0.0333333333333333,0.0666666666666667
2019,"nkhotakota","msamala",34.3241509,-13.2407257,"KK/UF","1014",0.333333333333333,0,0.333333333333333
2019,"nkhotakota","nambale",34.1507547,-13.3031467,"KK/UF","1014",0.166666666666667,0,0.166666666666667
2019,"nkhotakota","namsongole",34.1397384,-13.4154284,"KK/UF","1014",0.0333333333333333,0,0.0333333333333333
2019,"nkhotakota","nkk_ccap",34.285513,-12.9311011,"KK/UF","1014",0.166666666666667,0,0.166666666666667
2019,"nkhotakota","nyavuwu",34.1351788,-12.4706096,"KK/UF","1014",0.1,0,0.1
2019,"nkhotakota","our_future",34.1052951,-12.4807451,"KK/UF","1014",0.333333333333333,0.0333333333333333,0.333333333333333
2019,"nkhotakota","tipate",34.1499508,-12.6086692,"KK/UF","1014",0.2,0,0.2
2019,"nkhotakota","wozi_jp",34.2027399,-12.9664443,"KK/UF","1014",0.566666666666667,0,0.566666666666667
2019,"salima","bomira_bay",34.4313687,-13.6153818,"KK/UF","1014",0.0333333333333333,0,0.0333333333333333
2019,"salima","chawila",34.1434424,-13.6055705,"KK/UF","1014",0,0,0
2019,"salima","chigolo",34.4884329,-13.6028758,"KK/UF","1014",0.233333333333333,0,0.233333333333333
2019,"salima","chigombe",34.4337673,-13.7742732,"KK/UF","1012",0.0666666666666667,0.1,0.166666666666667
2019,"salima","chiluwa_1",34.2458171,-13.4687539,"KK/UF","1014",0,0,0
2019,"salima","chimweta",34.4459599,-13.7774276,"KK/UF","1014",0,0.0333333333333333,0.0333333333333333
2019,"salima","chionjeza",34.2939892,-13.4931001,"KK/UF","1013",0.0666666666666667,0,0.0666666666666667
2019,"salima","john",34.4116042,-13.579117,"KK/UF","1014",0,0,0
2019,"salima","kabvunguti",34.3070834,-13.8432291,"KK/UF","1014",0.0333333333333333,0.533333333333333,0.566666666666667
2019,"salima","mama_mia",34.4626159,-13.7889319,"KK/UF","1014",0.0333333333333333,0,0.0333333333333333
2019,"salima","mauni",34.5053163,-14.0425065,"KK/UF","1014",0.0333333333333333,0,0.0333333333333333
2019,"salima","michulu",34.1645097,-13.5299487,"KK/UF","1014",0.0333333333333333,0,0.0333333333333333
2019,"salima","msakanyanda",34.1616846,-13.6547147,"KK/UF","1014",0,0,0
2019,"salima","msaza",34.2451705,-13.6888437,"KK/UF","1014",0.0666666666666667,0,0.0666666666666667
2019,"salima","mtemaiti",34.3838047,-13.8127045,"KK/UF","1014",0.266666666666667,0.233333333333333,0.433333333333333
2019,"salima","mtiya",34.5021304,-14.0201404,"KK/UF","1013",0,0,0
2019,"salima","nakondwa",34.4897826,-13.7309252,"KK/UF","1014",0,0,0
2019,"salima","naliomba",34.4957205,-13.8936543,"KK/UF","1014",0,0,0
2019,"salima","naluva",34.2981992,-13.7525243,"KK/UF","1014",0,0.1,0.1
2019,"salima","nankhata",34.1997816,-13.5505948,"KK/UF","1014",0.133333333333333,0,0.133333333333333
2019,"salima","thokozani",34.5081573,-13.9666541,"KK/UF","1013",0.0666666666666667,0.0666666666666667,0.133333333333333
2019,"salima","thungulu",34.5051977,-14.042678,"KK/UF","1014",0.1,0,0.1
2019,"zomba","chalomwe",35.3437123,-15.423538,"KK/UF","1014",0.166666666666667,0,0.166666666666667
2019,"zomba","chinkhwangwa",35.6212305,-15.4979127,"KK/UF","1014",0.0666666666666667,0,0.0666666666666667
2019,"zomba","guta",35.1254126,-15.2978187,"KK/UF","1013",0.266666666666667,0.4,0.533333333333333
2019,"zomba","kachulu",35.5870758,-15.3777027,"KK/UF","1014",0.333333333333333,0,0.333333333333333
2019,"zomba","kalira",35.113266,-15.4170096,"KK/UF","1013",0,0,0
2019,"zomba","learning_centre",35.3528166,-15.3840725,"KK/UF","1014",0,0,0
2019,"zomba","luwezi",35.1545654,-15.3370629,"KK/UF","1014",0.0333333333333333,0,0.0333333333333333
2019,"zomba","mafuwa",35.4796357,-15.3484619,"KK/UF","1014",0.266666666666667,0,0.266666666666667
2019,"zomba","makumba",35.4527471,-15.3929965,"KK/UF","1014",0.1,0,0.1
2019,"zomba","mapalo",35.408708,-15.2583863,"KK/UF","1014",0.3,0,0.3
2019,"zomba","mchenga",35.3471121,-15.5707146,"KK/UF","1013",0.266666666666667,0,0.266666666666667
2019,"zomba","mikundi",35.5308511,-15.4166239,"KK/UF","1014",0,0,0
2019,"zomba","mitole",35.5677674,-15.4280721,"KK/UF","1014",0.133333333333333,0,0.133333333333333
2019,"zomba","mitondo",35.4735733,-15.5542567,"KK/UF","1014",0.3,0,0.3
2019,"zomba","nakhombe",35.5031669,-15.4148238,"KK/UF","1014",0,0,0
2019,"zomba","namakwena",35.4096857,-15.5184468,"KK/UF","1014",0.3,0,0.3
2019,"zomba","namatamba",35.5804366,-15.5295181,"KK/UF","1014",0.0666666666666667,0,0.0666666666666667
2019,"zomba","nsondole",35.4531474,-15.3050896,"KK/UF","1012",0.233333333333333,0,0.233333333333333
2019,"zomba","satema",35.2975167,-15.3818351,"KK/UF","1013",0.0333333333333333,0,0.0333333333333333
2019,"zomba","sekwere",35.4962315,-15.5278486,"KK/UF","1013",0.133333333333333,0,0.133333333333333
2019,"zomba","st_michaels",35.5160722,-15.4039695,"KK/UF","1014",0.0666666666666667,0,0.0666666666666667
2019,"zomba","taibu",35.4037034,-15.565139,"KK/UF","1014",0.2,0,0.2
